reference_id,Reference ID,Unique ID,Location in reference,FTQ ID,Material Used,Phase parameter,Phase parameter ID,Authors,Title,Journal,Year,PMID,pmid_isbn_page
"""4146109093310209""",4146109093310209,4146,"pE2727, Fig2D (run/stop ratio)",10209,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",run/stop ratio,109,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146115093310209""",4146115093310209,4146,"pE2727, Fig2D (run)",10209,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate run,115,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146109093310210""",4146109093310210,4146,"pE2727, Fig2D (run/stop ratio)",10210,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",run/stop ratio,109,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146109093310211""",4146109093310211,4146,"pE2727, Fig2D (run/stop ratio)",10211,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",run/stop ratio,109,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146111093310204""",4146111093310204,4146,"pE2727, Fig2D (rest)",10204,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate rest,111,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146111093310207""",4146111093310207,4146,"pE2727, Fig2D (rest)",10207,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate rest,111,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146111093310208""",4146111093310208,4146,"pE2727, Fig2D (rest)",10208,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate rest,111,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146111093310209""",4146111093310209,4146,"pE2727, Fig2D (rest)",10209,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate rest,111,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146111093310210""",4146111093310210,4146,"pE2727, Fig2D (rest)",10210,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate rest,111,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146115093310210""",4146115093310210,4146,"pE2727, Fig2D (run)",10210,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate run,115,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146115093310211""",4146115093310211,4146,"pE2727, Fig2D (run)",10211,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate run,115,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146111093310211""",4146111093310211,4146,"pE2727, Fig2D (rest)",10211,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (D) Firing frequency of OLM cells during resting and running periods.""",firing rate rest,111,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146101093310209""",4146101093310209,4146,"pE2727, Fig2B (theta)",10209,"""Fig. 2. Entrainment of OLM cells <% 4146 %> during theta rhythm. ... (B) Firing probability as a function of theta phase (gray bars: average; colored traces represent individual cells).""",theta,101,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4146107093330000""",4146107093330000,4146,"pE2729, left bot (ripple)",30000,"""The preferential firing in OLM cells occurred during the late ascending phase of the ripple waves (141 +/- 13[deg]) (Fig. 5E), significantly later than that of the PVBCs [parvalbumin-positive basket cells] (P < 0.001; Watson-Williams test).""",ripple,107,"Varga C, Golshani P, Soltesz I",Frequency-invariant temporal ordering of interneuronal discharges during hippocampal oscillations in awake mice,PNAS,2012,23010933,2726
"""4036101525310103""",4036101525310103,4036,"p3, Fig1C (theta)",10103,"""Figure 1. PV cells discharge at similar rates during running-associated theta oscillations but show between-class differences in theta modulation and preferred phases of firing. ... (C) Mean preferred phase vs modulation strength of PV cell discharges. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells. A thin gray line representing a theta cycle is shown to illustrate the theta phases.""",theta,101,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036101525310107""",4036101525310107,4036,"p3, Fig1C (theta)",10107,"""Figure 1. PV cells discharge at similar rates during running-associated theta oscillations but show between-class differences in theta modulation and preferred phases of firing. ... (C) Mean preferred phase vs modulation strength of PV cell discharges. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells. A thin gray line representing a theta cycle is shown to illustrate the theta phases.""",theta,101,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036101525310108""",4036101525310108,4036,"p3, Fig1C (theta)",10108,"""Figure 1. PV cells discharge at similar rates during running-associated theta oscillations but show between-class differences in theta modulation and preferred phases of firing. ... (C) Mean preferred phase vs modulation strength of PV cell discharges. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells. A thin gray line representing a theta cycle is shown to illustrate the theta phases.""",theta,101,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036101525310109""",4036101525310109,4036,"p3, Fig1C (theta)",10109,"""Figure 1. PV cells discharge at similar rates during running-associated theta oscillations but show between-class differences in theta modulation and preferred phases of firing. ... (C) Mean preferred phase vs modulation strength of PV cell discharges. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells. A thin gray line representing a theta cycle is shown to illustrate the theta phases.""",theta,101,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036101525310110""",4036101525310110,4036,"p3, Fig1C (theta)",10110,"""Figure 1. PV cells discharge at similar rates during running-associated theta oscillations but show between-class differences in theta modulation and preferred phases of firing. ... (C) Mean preferred phase vs modulation strength of PV cell discharges. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells. A thin gray line representing a theta cycle is shown to illustrate the theta phases.""",theta,101,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036105525330000""",4036105525330000,4036,"p6, mid (gamma)",30000,"""BCs [basket cells] preferentially fired during the middle ascending phase of the individual gamma waves (110 +/- 18[deg]), significantly earlier than the other two cell classes (p < 0.01; Watson-Williams test) that discharged on average during the late ascending phase (Bistrat [bistratified] cells: 148 +/- 23[deg]) or close to the peak of the gamma oscillations (AACs [axo-axonic cells] <% 4036 %>: 181 +/- 15.4[deg]).""",gamma,105,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036106525310203""",4036106525310203,4036,"p7, Fig2C (epsilon)",10203,"""Figure 2. PV cell discharges during high-frequency (>90 Hz) oscillations associated with running or resting. (A-C) Running-associated, theta-nested epsilon oscillations. ... (C) Preferred phase of firing and strength of modulation of discharges during epsilon oscillations (individual cells). A thin gray line representing half an epsilon cycle is overlaid on the plot to illustrate the epsilon phases. ... Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells.""",epsilon,106,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036107525310206""",4036107525310206,4036,"p7, Fig2F (ripple)",10206,"""Figure 2. PV cell discharges during high-frequency (>90 Hz) oscillations associated with running or resting. (D-F) Rest-associated ripples. ... (F) Preferred phase of firing and strength of modulation of discharges during ripple oscillations (individual cells). A thin gray line representing half a ripple cycle is overlaid on the plot to illustrate the ripple phases. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells.""",ripple,107,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036106525310207""",4036106525310207,4036,"p7, Fig2C (epsilon)",10207,"""Figure 2. PV cell discharges during high-frequency (>90 Hz) oscillations associated with running or resting. (A-C) Running-associated, theta-nested epsilon oscillations. ... (C) Preferred phase of firing and strength of modulation of discharges during epsilon oscillations (individual cells). A thin gray line representing half an epsilon cycle is overlaid on the plot to illustrate the epsilon phases. ... Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells.""",epsilon,106,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
"""4036107525310207""",4036107525310207,4036,"p7, Fig2F (ripple)",10207,"""Figure 2. PV cell discharges during high-frequency (>90 Hz) oscillations associated with running or resting. (D-F) Rest-associated ripples. ... (F) Preferred phase of firing and strength of modulation of discharges during ripple oscillations (individual cells). A thin gray line representing half a ripple cycle is overlaid on the plot to illustrate the ripple phases. Blue triangles: AACs [axo-axonic cells] <% 4036 %>, red circles: BCs [basket cells], green squares: Bistrat [bistratified] cells.""",ripple,107,"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,e04006
