Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,Interpretation notes figures,New?,Notes,copied to portal folder
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,Vida--2010-27-HippocampalMicrocircuits-Fig6D.jpeg,figure,3684,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4069,Vida--2010-27-HippocampalMicrocircuits-Fig6E.jpeg,figure,3684,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,2035,Vida--2010-27-HippocampalMicrocircuits-Fig7.jpeg,figure,91004,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4028,Vida-Buhl-1998-755-JPhysiology-Fig2-CA1_0300_SCA-SR-CB.jpeg,figure,611504,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4015,Vida-Buhl-1998-755-JPhysiology-Fig3A.jpeg,figure,611508,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4006,Vida-Buhl-1998-755-JPhysiology-Fig5A.jpeg,figure,611510,1,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4005,Vida-Buhl-1998-755-JPhysiology-Fig6A.jpeg,figure,611512,1,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4028,Vida-Buhl-1998-755-JPhysiology-Fig7-CA1_0300_R.jpeg,figure,611514,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4015,Vida-Buhl-1998-755-JPhysiology-Fig7-CA1_2311_SC.jpeg,figure,611514,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4006,Vida-Buhl-1998-755-JPhysiology-Fig7-CA1_3200p_PP.jpeg,figure,611514,,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4005,Vida-Buhl-1998-755-JPhysiology-Fig7-CA1_3300_RLM.jpeg,figure,611514,,,,,
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,Vida-Frotscher-2000-1275-PNAS-Fig1A.jpeg,figure,611474,1,,,,
"Williams S, Samulack DD, Beaulieu C, LaCaille J-C",Membrane Properties and Synaptic Responses of Intemeurons Located Near the Stratum Lacunosum-Moleculare/Radiatum   Border of Area CA1 in Whole-Cell  Recordings From  Rat  Hippocampal  Slices,Journal of Neurophysiology,1994,7931512,4005,Williams-Lacaille-1994-2217-JNeurophysio-Fig1.jpeg,figure,612315,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1001,Williams-Strowbridge-2007-13756-JNeurosci-Fig1A.jpeg,figure,630348,1,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1000,Williams-Strowbridge-2007-13756-JNeurosci-Fig1B.jpeg,figure,611459,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1001,Williams-Strowbridge-2007-13756-JNeurosci-Fig1C.jpeg,figure,630000,,,,,
"Williams PA, Larimer P, Gao Y, Strowbridge BW",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer,The Journal of Neuroscience,2007,18077687,1002,Williams-Strowbridge-2007-13756-JNeurosci-Fig3A-DG_0103_mossy.jpeg,figure,611465,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Fig3AB.jpeg,figure,16706,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Fig4A.jpeg,figure,16709,1,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6094,Wouterlood-Witter-2000-177-JCompNeurol-Fig4B.jpeg,figure,630005,,,,,
"Wouterlood FG, van Denderen JC, van Haeften T, Witter MP.","Calretinin in the Entorhinal Cortex ofthe Rat: Distribution, Morphology,Ultrastructure of Neurons, and Co-localization With g-Aminobutyric Acidand Parvalbumin",Journal of Comparative Neurology,2000,10954838,6087,Wouterlood-Witter-2000-177-JCompNeurol-Tab1.jpeg,table,612446,,,,,
"Zemankovics R, K_li S, Paulsen O, Freund TF, H_jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,Zemankovics-Hajos-2010-2109-JPhysiol-PMC2905616-Fig1A_FSPTI.jpeg,figure,630011,1,,1,,
"Zemankovics R, K_li S, Paulsen O, Freund TF, H_jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4087,Zemankovics-Hajos-2010-2109-JPhysiol-PMC2905616-Fig1A_OLM.jpeg,figure,612729,,,1,,
"Zemankovics R, K_li S, Paulsen O, Freund TF, H_jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4035,Zemankovics-Hajos-2010-2109-JPhysiol-PMC2905616-Fig1A_O-R.jpeg,figure,611632,,,1,,
"AnstÃÂtz M, Cosgrove KE, Hack I, Mugnaini E, Maccaferri G, LÃÂbke JH","Morphology, input-output relations and synaptic connectivity of Cajal-Retzius cells in layer 1 of the developing neocortex of CXCR4-EGFP mice",Brain Structure and Function,2014,24026287,4094,Anstotz-Lubke-2014-2119-v219-BrainStructFunct-Fig4-Cell4094.jpeg,figure,630404,,"Some neurites may cross into other subregions.Very young animals.",,,
"Quattrocolo G, Maccaferri G",Novel GABAergic circuits mediating excitation/inhibition of Cajal-Retzius cells in the developing hippocampus,Journal of Neuroscience,2013,23536064,4094,Quattrocolo-Maccaferri-2013-5486-v33-n13-JNeuroscience-Fig13-Cell4094.jpeg,figure,630432,,,,,
"Quattrocolo G, Maccaferri G",Novel GABAergic circuits mediating excitation/inhibition of Cajal-Retzius cells in the developing hippocampus,Journal of Neuroscience,2013,23536064,4094,Quattrocolo-Maccaferri-2013-5486-v33-n13-JNeuroscience-Fig3A-Cell4094.jpeg,figure,630430,,,,,
"Quattrocolo G, Maccaferri G",Optogenetic activation of cajal-retzius cells reveals their glutamatergic output and a novel feedforward circuit in the developing mouse hippocampus,Journal of Neuroscience,2014,25253849,4094,Quattrocolo-Maccaferri-2014-13018-v34-n39-JNeuroscience-Fig14-Cell4094.jpeg,figure,630424,,,,,
"Quattrocolo G, Maccaferri G",Optogenetic activation of cajal-retzius cells reveals their glutamatergic output and a novel feedforward circuit in the developing mouse hippocampus,Journal of Neuroscience,2014,25253849,4094,Quattrocolo-Maccaferri-2014-13018-v34-n39-JNeuroscience-Fig1AB-Cell4094.jpeg,figure,630412,,"Dendrites only.Some dendrites may cross into other subregions.",,,
"Quattrocolo G, Maccaferri G",Optogenetic activation of cajal-retzius cells reveals their glutamatergic output and a novel feedforward circuit in the developing mouse hippocampus,Journal of Neuroscience,2014,25253849,4094,Quattrocolo-Maccaferri-2014-13018-v34-n39-JNeuroscience-Fig2A-Cell4094.jpeg,figure,630414,1,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4080,Pawelzik-Thomson-2002-346-JCompNeurol-Fig5A-Cell4080.jpeg,figure,630434,,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4080,Pawelzik-Thomson-2002-346-JCompNeurol-Fig5F-Cell4080.jpeg,figure,630436,,,,,
"Kohara K, Pignatelli M, Rivest AJ, Jung HY, Kitamura T, Suh J, Frank D, Kajikawa K, Mise N, Obata Y, Wickersham IR, Tonegawa S",Cell type-specific genetic and optogenetic tools reveal hippocampal CA2 circuits,Nature Neuroscience,2014,24336151,1000,Kohara-Tonegawa-2014-269-NatNeurosci-Fig2cd-Cell1000.jpeg,figure,630442,,,,,
"Kohara K, Pignatelli M, Rivest AJ, Jung HY, Kitamura T, Suh J, Frank D, Kajikawa K, Mise N, Obata Y, Wickersham IR, Tonegawa S",Cell type-specific genetic and optogenetic tools reveal hippocampal CA2 circuits,Nature Neuroscience,2014,24336151,1000,Kohara-Tonegawa-2014-269-NatNeurosci-FigS5-Cell1000.jpeg,figure,630446,,,,,
"Kohara K, Pignatelli M, Rivest AJ, Jung HY, Kitamura T, Suh J, Frank D, Kajikawa K, Mise N, Obata Y, Wickersham IR, Tonegawa S",Cell type-specific genetic and optogenetic tools reveal hippocampal CA2 circuits,Nature Neuroscience,2014,24336151,1000,Kohara-Tonegawa-2014-269-NatNeurosci-FigS6-Cell1000.jpeg,figure,630448,,,,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig4-Cell1000.jpeg,figure,630450,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig5-Cell1000.jpeg,figure,630452,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig6-Cell1000.jpeg,figure,630454,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig7-Cell1000.jpeg,figure,630456,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig8-Cell1000.jpeg,figure,630458,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig9-Cell1000.jpeg,figure,630460,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig10-Cell1000.jpeg,figure,630462,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Botcher NA, Falck JE, Thomson AM, Mercer A",Distribution of interneurons in the CA2 region of the rat hippocampus,Frontiers in Neuroanatomy,2014,25309345,1000,Botcher-Mercer-2014-1-v8-n104-FrontNeuroanat-Fig11-Cell1000.jpeg,figure,630464,,"CA2 stratum lucidum (SL) is interpreted as the incursion of mossy fibers, i.e. Granule cell axons, into CA2 stratum pyramidale (SP).",,,
"Liu YC, Cheng JK, Lien CC",Rapid dynamic changes of dendritic inhibition in the dentate gyrus by presynaptic activity patterns,Journal of Neuroscience,2014,24453325,1046,Liu-Lien-2014-1344-v34-n4-JNeurosci-Fig2-Cell1046.jpeg,figure,630484,,,,,
"Savanthrapadian S, Meyer T, Elgueta C, Booker SA, Vida I, Bartos M",Synaptic properties of SOM- and CCK-expressing cells in dentate gyrus interneuron networks,Journal of Neuroscience,2014,24920624,1046,Savanthrapadian-Bartos-2014-JNeurosci-34-8197-Fig1A3-Cell1046.jpeg,figure,630490,1,,,,
"Savanthrapadian S, Meyer T, Elgueta C, Booker SA, Vida I, Bartos M",Synaptic properties of SOM- and CCK-expressing cells in dentate gyrus interneuron networks,Journal of Neuroscience,2014,24920624,1046,Savanthrapadian-Bartos-2014-JNeurosci-34-8197-Fig3B-Cell1046.jpeg,figure,630494,,,,,
"Gloveli T, Dugladze T, Rotstein HG, Traub RD, Monyer H, Heinemann U, Whittington MA, Kopell NJ",Orthogonal arrangement of rhythm-generating microcircuits in the hippocampus,PNAS,2005,16141320,2050,Gloveli-Kopell-2005-13295-PNAS-Fig4B-Cell2050.jpeg,figure,630498,1,,,,
"Gloveli T, Dugladze T, Rotstein HG, Traub RD, Monyer H, Heinemann U, Whittington MA, Kopell NJ",Orthogonal arrangement of rhythm-generating microcircuits in the hippocampus,PNAS,2005,16141320,2050,Gloveli-Kopell-2005-13295-PNAS-Fig4C-Cell2050.jpeg,figure,630500,,,,,
"Spruston N, Lubke J, Frotscher M ",Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2027,Spruston-Frotscher-1997-427-JCompNeurol-Fig2-Cell2027.jpeg,figure,630504,1,,,,
"Toth K, McBain CJ.",Afferent-specific  innervation of two distinct AMPA receptor subtypes on single hippocampal interneurons.,Nat Neurosci,1998,10196564,2027,Toth-McBain-1998-572-NatNeuro-Fig4c-Cell2027.jpeg,figure,630510,,,,,
"HÃÂjos N, KarlÃÂcai MR, NÃÂmeth B, Ulbert I, Monyer H, SzabÃÂ G, ErdÃÂlyi F, Freund TF, GulyÃÂs AI",Input-output features of anatomically identified CA3 neurons during hippocampal sharp wave/ripple oscillation in vitro,Journal of Neuroscience,2013,23843535,2051,Hajos-Gulyas-2013-11677-JNeurosci-Fig2-Cell2051.jpeg,figure,630518,1,,,,
"Parra P, GulyÃÂs AI, Miles R ",How many subtypes of inhibitory cells in the hippocampus?,Neuron,1998,9620702,4095,Parra-Miles-1998-983-Neuron-Fig1B-Cell4095.jpeg,figure,630520,,,,,
"Ali AB, Todorova M",Asynchronous release of GABA via tonic cannabinoid receptor activation at identified interneuron synapses in rat CA1,Eur J Neurosci.,2010,20345910,4095,Ali-Todorova-2010-1196-EJN-Fig3Ba-Cell4095.jpeg,figure,630530,,,,,
"Tyan L, Chamberland S, Magnin E, CamirÃÂ O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4096,Tyan-Topolnik-2014-4534-JNeurosci-Fig1F-Cell4096.jpeg,figure,630534,1,,,,
"Quattrocolo G, Maccaferri G",Novel GABAergic circuits mediating excitation/inhibition of Cajal-Retzius cells in the developing hippocampus,Journal of Neuroscience,2013,23536064,4097,Quattrocolo-Maccaferri-2013-5486-v33-n13-JNeuroscience-Fig7B-Cell4097.jpeg,figure,630538,1,,,,
"Chittajallu R, Craig MT, McFarland A, Yuan X, Gerfen S, Tricoire L, Erkkila B, Barron SC, Lopez CM, Liang BJ, Jeffries BW, Pelkey KA, McBain CJ",Dual origins of functionally distinct O-LM interneurons revealed by differential 5-HT(3A)R expression,Nature Neuroscience,2013,24097043,4097,Chittajallu-McBain-2013-1598-v16-NatNeurosci-Fig4d-Cell4097.jpeg,figure,630540,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
