Authors,Titile,Journal/Book,Year,PMID/ISBN,Cell Identifier,Parameter,Parameter_ID,Name of file containing figure,Figure/Table,Quote reference id,Interpretation notes figures,Comments,Inference_flag
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4081,PV,3,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4081-PV.jpeg,marker_figure,160678,,,0
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4081,Gaba-a-alpha,8,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4081-GABA-Aa1.jpeg,marker_figure,160678,,,0
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4081,NPY,13,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4081-NPY.jpeg,marker_figure,160678,,,0
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4081,nNOS,19,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4081-nNOS.jpeg,marker_figure,160678,,,0
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4028,CCK,11,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4028-CCK.jpeg,marker_figure,160678,,,0
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4005,NPY,13,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4005-NPY.jpeg,marker_figure,160678,,,0
Vida I,Morphology of hippocampal neurons,Hippocampal Microcircuits,2010,978-1-4419-0995-4,4069,SOM,14,Vida--2010-27-HippocampalMicrocircuits-Tab6-Cell4069-Som.jpeg,marker_figure,160678,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,SATB1,#N/A,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Fig1-Cell2028-SATB1.jpeg,marker_figure,161940,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,PV,3,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Fig1-Cell2028-PV.jpeg,marker_figure,161940,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,ErbB4,#N/A,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Fig1-Cell2028-ErbB4.jpeg,marker_figure,161940,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2000,SATB1,#N/A,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Fig5-Cell2000-SATB1.jpeg,marker_figure,161944,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,PV,3,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-PV.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,SATB1,#N/A,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-SATB1.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,ErbB4,#N/A,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-ErbB4.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,NECAB1,59,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-NECAB1.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,SOM,14,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-Som.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,NPY,13,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-NPY.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,vGAT,58,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-VGAT.jpeg,marker_table,161942,,,0
"Viney TJ, Lasztoczi B, Katona L, Crump MG, Tukker JJ, Klausberger T, Somogyi P.",Network state-dependent inhibition of identified hippocampal CA3 axo-axonic cells in vivo,Nat Neurosci,2013,24141313,2028,CB,1,Viney-Somogyi-2013-1802-v16-n12-NatNeurosci-Tab1-Cell2028-CB.jpeg,marker_table,161942,,,0
"Walling SG, Brown RA, Miyasaka N, Yoshihara Y, Harley CW.",Selective wheat germ agglutinin (WGA) uptake in the hippocampus from the locus coeruleus of dopamine-ÃÂÃÂ½-hydroxylase-WGA transgenic mice.,Front Behav Neurosci,2012,22654744,1000,CR,2,Walling-Harley-2012-1-FrontBehavNeurosci-Fig3-Cell1000-CR.jpeg,marker_figure,161710,,,0
"Walling SG, Brown RA, Miyasaka N, Yoshihara Y, Harley CW.",Selective wheat germ agglutinin (WGA) uptake in the hippocampus from the locus coeruleus of dopamine-ÃÂÃÂ½-hydroxylase-WGA transgenic mice.,Front Behav Neurosci,2012,22654744,2004,CR,2,Walling-Harley-2012-1-FrontBehavNeurosci-Fig3-Cell2004-CR.jpeg,marker_figure,161710,,,0
"Wouterlood FG, van Denderen CM, van Haeften T, and Witter MP","Calretinin in the entorhinal cortex of the rat:  distribution, morphology, ultrastructure of neurons, and colocalization with gamma-aminobutyric acid and parvalbumin",J Comparative Neurol,2000,10954838,6087,CR,2,Wouterlood-Witter-2000-177-JCompNeurol-Fig4AB-Cell6087-CR.jpeg,marker_figure,160919,,,0
"Wouterlood FG, van Denderen CM, van Haeften T, and Witter MP","Calretinin in the entorhinal cortex of the rat:  distribution, morphology, ultrastructure of neurons, and colocalization with gamma-aminobutyric acid and parvalbumin",J Comparative Neurol,2000,10954838,6094,CR,2,Wouterlood-Witter-2000-177-JCompNeurol-Fig4AB-Cell6094-CR.jpeg,marker_figure,160919,,,0
"Yanovsky Y, Sergeeva OA, Freund TF, Haas HL.",Activation of interneurons at the stratum oriens/alveus border suppresses excitatory transmission to apical dendrites in the CA1 area of the mouse hippocampus.,Neuroscience. ,1997,9044377,4000,mGluR1a,9,Yanovsky-Haas-1997-87-Neurosci-Fig2-Cell4000-mGLuR1a.jpeg,marker_figure,161116,,,1
"Yanovsky Y, Sergeeva OA, Freund TF, Haas HL.",Activation of interneurons at the stratum oriens/alveus border suppresses excitatory transmission to apical dendrites in the CA1 area of the mouse hippocampus.,Neuroscience. ,1997,9044377,4000,Mus2R,5,Yanovsky-Haas-1997-87-Neurosci-Fig2-Cell4000-Mus2R.jpeg,marker_figure,161116,,,1
"Yanovsky Y, Sergeeva OA, Freund TF, Haas HL.",Activation of interneurons at the stratum oriens/alveus border suppresses excitatory transmission to apical dendrites in the CA1 area of the mouse hippocampus.,Neuroscience. ,1997,9044377,4000,SOM,14,Yanovsky-Haas-1997-87-Neurosci-Fig2-Cell4000-SOM.jpeg,marker_figure,161116,,,1
"Yanovsky Y, Sergeeva OA, Freund TF, Haas HL.",Activation of interneurons at the stratum oriens/alveus border suppresses excitatory transmission to apical dendrites in the CA1 area of the mouse hippocampus.,Neuroscience. ,1997,9044377,4000,VIP,15,Yanovsky-Haas-1997-87-Neurosci-Fig2-Cell4000-VIP.jpeg,marker_figure,161116,,,1
"Yu ZP, Wang W, FritschP JM, Witte OW, Redecker C.",Changes in neocortical and hippocampal GABAA receptor subunit distribution during brain maturation and aging.,Brain Res,2006,16781682,4000,Gaba-a-alpha,8,Yu-Redecker-2006-73-BrainRes-Fig3-Cell4000-GABA-Aa1.jpeg,marker_figure,162113,,"List of Markers contained in this spreadsheet and not found on Hippocampome.org: Cx36 , NRP2 , Math2 , PROX , PROX1 , SCIP , ID2 , Kv31 , Kv31b , M2 , pCREB , CaM , BDNF , NGF , Y1 , AMIGO , PCP4 , NK1 , BOK , Man1a , Mus1R , Mus3R , Mus4R , ErbB4 .",0
"Acsady L, Katona I, Gulyas AI, Shigemoto R, Freund TF.",Immunostaining for substance P receptor labels GABAergic cells with distinct termination patterns in the hippocampus.,J Comp Neurol,1997,9034894,0,CCK,11,Acsady-Freund-1997-113-JCompNeurol-Tab2-Cell0-CCK.jpeg,marker_table,161262,,,
"Acsady L, Katona I, Gulyas AI, Shigemoto R, Freund TF.",Immunostaining for substance P receptor labels GABAergic cells with distinct termination patterns in the hippocampus.,J Comp Neurol,1997,9034894,0,PV,3,Acsady-Freund-1997-113-JCompNeurol-Tab2-Cell0-PV.jpeg,marker_table,161262,,,
"Acsady L, Katona I, Gulyas AI, Shigemoto R, Freund TF.",Immunostaining for substance P receptor labels GABAergic cells with distinct termination patterns in the hippocampus.,J Comp Neurol,1997,9034894,0,Sub P rec,6,Acsady-Freund-1997-113-JCompNeurol-Tab2-Cell0-Sub P rec.jpeg,marker_table,161262,,,
"Acsady L, Katona I, Gulyas AI, Shigemoto R, Freund TF.",Immunostaining for substance P receptor labels GABAergic cells with distinct termination patterns in the hippocampus.,J Comp Neurol,1997,9034894,0,VIP,15,Acsady-Freund-1997-113-JCompNeurol-Tab2-Cell0-VIP.jpeg,marker_table,161262,,,
"Boscia F, Ferraguti F, Moroni F, Annunziato L, Pellegrini-Giampietro DE",mGlu1alpha receptors are co-expressed with CB1 receptors in a subset of interneurons in the CA1 region of organotypic hippocampal slice cultures and adult rat brain,Neuropharmacology,2008,18599092,0,CB1,4,Boscia-Giampietro-2008-428-Neuropharmacology-Tab1-Cell0-CB1.jpeg,marker_table,162008,,,
"Bouilleret V, Schwaller B, Schurmans S, Celio MR, Fritschy JM.","Neurodegenerative and morphogenic changes in a mouse model of temporal lobe epilepsy do not depend on the expression of the calcium-binding proteins parvalbumin, calbindin, or calretinin.",Neuroscience,2000,10771338,0,CB,1,Bouilleret-Fritschy-2000-47-Neuroscience-Tab2-Cell0-CB.jpeg,marker_table,161888,,,
"Bouilleret V, Schwaller B, Schurmans S, Celio MR, Fritschy JM.","Neurodegenerative and morphogenic changes in a mouse model of temporal lobe epilepsy do not depend on the expression of the calcium-binding proteins parvalbumin, calbindin, or calretinin.",Neuroscience,2000,10771338,0,CR,2,Bouilleret-Fritschy-2000-47-Neuroscience-Tab2-Cell0-CR.jpeg,marker_table,161888,,,
"Bouilleret V, Schwaller B, Schurmans S, Celio MR, Fritschy JM.","Neurodegenerative and morphogenic changes in a mouse model of temporal lobe epilepsy do not depend on the expression of the calcium-binding proteins parvalbumin, calbindin, or calretinin.",Neuroscience,2000,10771338,0,NPY,13,Bouilleret-Fritschy-2000-47-Neuroscience-Tab2-Cell0-NPY.jpeg,marker_table,161888,,,
"Bouilleret V, Schwaller B, Schurmans S, Celio MR, Fritschy JM.","Neurodegenerative and morphogenic changes in a mouse model of temporal lobe epilepsy do not depend on the expression of the calcium-binding proteins parvalbumin, calbindin, or calretinin.",Neuroscience,2000,10771338,0,PV,3,Bouilleret-Fritschy-2000-47-Neuroscience-Tab2-Cell0-PV.jpeg,marker_table,161888,,,
"Bouilleret V, Schwaller B, Schurmans S, Celio MR, Fritschy JM.","Neurodegenerative and morphogenic changes in a mouse model of temporal lobe epilepsy do not depend on the expression of the calcium-binding proteins parvalbumin, calbindin, or calretinin.",Neuroscience,2000,10771338,0,SOM,14,Bouilleret-Fritschy-2000-47-Neuroscience-Tab2-Cell0-SOM.jpeg,marker_table,161888,,,
"Commons KG, Serock MR",Coincidence of neurokinin 1 receptor with the vesicular glutamate transporter 3 (VGLUT3) in the rat forebrain,Neurosci Lett,2009,19699779,0,Sub P rec,6,Commons-Serock-2009-188-NeurosciLett-Fig3-Cell0-Sub P rec.jpeg,marker_figure,161896,,,
"Commons KG, Serock MR",Coincidence of neurokinin 1 receptor with the vesicular glutamate transporter 3 (VGLUT3) in the rat forebrain,Neurosci Lett,2009,19699779,0,vGluT3,10,Commons-Serock-2009-188-NeurosciLett-Fig3-Cell0-vGluT3.jpeg,marker_figure,161896,,,
"Cox D, Racca C, Lebeau F",[Beta]-Adrenergic receptors are differentially expressed in distinct interneuron subtypes in the rat hippocampus,J Comparative Neurol,2008,18546278,0,AR-beta1,89,Cox-Lebeau-2008-551-JComparativeNeurol-Tab3-Cell0-AR-beta1.jpeg,marker_table,162168,,,
"Cox D, Racca C, Lebeau F",[Beta]-Adrenergic receptors are differentially expressed in distinct interneuron subtypes in the rat hippocampus,J Comparative Neurol,2008,18546278,0,AR-beta2,90,Cox-Lebeau-2008-551-JComparativeNeurol-Tab3-Cell0-AR-beta2.jpeg,marker_table,162168,,,
"Cox D, Racca C, Lebeau F",[Beta]-Adrenergic receptors are differentially expressed in distinct interneuron subtypes in the rat hippocampus,J Comparative Neurol,2008,18546278,0,CR,2,Cox-Lebeau-2008-551-JComparativeNeurol-Tab3-Cell0-CR.jpeg,marker_table,162168,,,
"Cox D, Racca C, Lebeau F",[Beta]-Adrenergic receptors are differentially expressed in distinct interneuron subtypes in the rat hippocampus,J Comparative Neurol,2008,18546278,0,SOM,14,Cox-Lebeau-2008-551-JComparativeNeurol-Tab3-Cell0-SOM.jpeg,marker_table,162168,,,
"Cox D, Racca C, Lebeau F",[Beta]-Adrenergic receptors are differentially expressed in distinct interneuron subtypes in the rat hippocampus,J Comparative Neurol,2008,18546278,0,SOM,14,Cox-Lebeau-2008-551-JComparativeNeurol-Tab2-Cell0-SOM.jpeg,marker_table,160234,,,
"Drake, CT; Milner, TA",Mu opioid receptors are in discrete hippocampal interneuron subpopulations,Hippocampus,2002,12000113,0,CCK,11,Drake-Milner-2002-119-Hippocampus-Tab1-Cell0-CCK.jpeg,marker_table,162041,,,
"Drake, CT; Milner, TA",Mu opioid receptors are in discrete hippocampal interneuron subpopulations,Hippocampus,2002,12000113,0,CR,2,Drake-Milner-2002-119-Hippocampus-Tab1-Cell0-CR.jpeg,marker_table,162041,,,
"Drake, CT; Milner, TA",Mu opioid receptors are in discrete hippocampal interneuron subpopulations,Hippocampus,2002,12000113,0,MOR,27,Drake-Milner-2002-119-Hippocampus-Tab1-Cell0-MOR.jpeg,marker_table,162041,,,
"Drake, CT; Milner, TA",Mu opioid receptors are in discrete hippocampal interneuron subpopulations,Hippocampus,2002,12000113,0,PV,3,Drake-Milner-2002-119-Hippocampus-Tab1-Cell0-PV.jpeg,marker_table,162041,,,
"Drake, CT; Milner, TA",Mu opioid receptors are in discrete hippocampal interneuron subpopulations,Hippocampus,2002,12000113,0,SOM,14,Drake-Milner-2002-119-Hippocampus-Tab1-Cell0-SOM.jpeg,marker_table,162041,,,
"Dun NJ, Dun SL, Wong RK, FÃÂrstermann U.",Colocalization of nitric oxide synthase and somatostatin immunoreactivity in rat dentate hilar neurons.,PNAS,1994,7512719,0,nNos,19,Dun-Forstermann-1994-2955-PNAS-Tab1-Cell0-nNos.jpeg,marker_table,162000,,,
"Dun NJ, Dun SL, Wong RK, FÃÂrstermann U.",Colocalization of nitric oxide synthase and somatostatin immunoreactivity in rat dentate hilar neurons.,PNAS,1994,7512719,0,SOM,14,Dun-Forstermann-1994-2955-PNAS-Tab1-Cell0-SOM.jpeg,marker_table,162000,,,
"Ferraguti F, Cobden P, Pollard M, Cope D, Shigemoto R, Watanabe M, Somogyi P.",Immunolocalization of metabotropic glutamate receptor 1alpha (mGluR1alpha) in distinct classes of interneuron in the CA1 region of the rat hippocampus,Hippocampus,2004,15098725,0,mGluR1a,9,Ferraguti-Somogyi-2004-193-Hippocampus-Tab2-Cell0-mGluR1a.jpeg,marker_table,161103,,,
"Ferraguti F, Cobden P, Pollard M, Cope D, Shigemoto R, Watanabe M, Somogyi P.",Immunolocalization of metabotropic glutamate receptor 1alpha (mGluR1alpha) in distinct classes of interneuron in the CA1 region of the rat hippocampus,Hippocampus,2004,15098725,0,PV,3,Ferraguti-Somogyi-2004-193-Hippocampus-Tab2-Cell0-PV.jpeg,marker_table,161103,,,
"Ferraguti F, Cobden P, Pollard M, Cope D, Shigemoto R, Watanabe M, Somogyi P.",Immunolocalization of metabotropic glutamate receptor 1alpha (mGluR1alpha) in distinct classes of interneuron in the CA1 region of the rat hippocampus,Hippocampus,2004,15098725,0,SOM,14,Ferraguti-Somogyi-2004-193-Hippocampus-Tab2-Cell0-SOM.jpeg,marker_table,161103,,,
"Ferraguti F, Cobden P, Pollard M, Cope D, Shigemoto R, Watanabe M, Somogyi P.",Immunolocalization of metabotropic glutamate receptor 1alpha (mGluR1alpha) in distinct classes of interneuron in the CA1 region of the rat hippocampus,Hippocampus,2004,15098725,0,VIP,15,Ferraguti-Somogyi-2004-193-Hippocampus-Tab2-Cell0-VIP.jpeg,marker_table,161103,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CB,1,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2-Cell0-CB.jpeg,marker_table,190006,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,NKB,28,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2-Cell0-NKB.jpeg,marker_table,190006,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CB,1,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2a-Cell0-CB.jpeg,marker_table,190000,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CoupTF II,18,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2a-Cell0-CoupTF II.jpeg,marker_table,190000,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CR,2,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2a-Cell0-CR.jpeg,marker_table,190000,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,PV,3,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2a-Cell0-PV.jpeg,marker_table,190000,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CCK,11,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2b-Cell0-CCK.jpeg,marker_table,190001,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CoupTF II,18,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2b-Cell0-CoupTF II.jpeg,marker_table,190001,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,PV,3,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2b-Cell0-PV.jpeg,marker_table,190001,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,SOM,14,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2b-Cell0-SOM.jpeg,marker_table,190001,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CoupTF II,18,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2c-Cell0-CoupTF II.jpeg,marker_table,190002,,,
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, and Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,J Neurosci,2010,20130170,0,CR,2,Fuentealba-Somogyi-2010-1595-JNeurosci-TabS2c-Cell0-CR.jpeg,marker_table,190002,,,
