Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Neurite,Neurite_ID,Name of file containing figure,Reference_ID
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,CA3:All:A,16,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023-CA3(All)-A.png,800156
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,CA3:All:D,17,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023-CA3(All)-D.png,800156
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,CA3:SLM:A,19,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023-CA3(SLM)-A.png,800156
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,CA3:SLM:D,20,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023-CA3(SLM)-D.png,800156
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,CA3:SR:A,22,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023-CA3(SR)-A.png,800156
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,CA3:SR:D,23,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023-CA3(SR)-D.png,800156
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,2023,Original,97,Tricoire-McBain-2011-10948-JNeurosci-Fig7J-Cell2023.png,800156
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:All:A,49,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(All)-A.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:All:D,50,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(All)-D.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:SO:A,61,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(SO)-A.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:SO:D,62,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(SO)-D.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:SP:A,58,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(SP)-A.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:SP:D,59,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(SP)-D.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,CA1:SR:A,55,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039-CA1(SR)-A.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4039,Original,97,Tyan-Topolnik-2014-4534-JNeurosci-Fig3A-Cell4039.png,800296
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,CA1:All:A,49,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033-CA1(All)-A.png,800362
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,CA1:All:D,50,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033-CA1(All)-D.png,800362
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,CA1:SO:A,61,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033-CA1(SO)-A.png,800362
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,CA1:SO:D,62,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033-CA1(SO)-D.png,800362
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,CA1:SP:A,58,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033-CA1(SP)-A.png,800362
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,CA1:SR:A,55,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033-CA1(SR)-A.png,800362
"Tyan L, Chamberland S, Magnin E, Camir O, Francavilla R, David LS, Deisseroth K, Topolnik L",Dendritic inhibition provided by interneuron-specific cells controls the firing rate and timing of the hippocampal feedback inhibitory circuitry,Journal of Neuroscience,2014,24671999,4033,Original,97,Tyan-Topolnik-2014-4534-JNeurosci-Fig3F_blue-green-Cell4033.png,800362
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:All:A,49,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(All)-A.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:All:D,50,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(All)-D.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SLM:D,53,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SLM)-D.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SO:A,61,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SO)-A.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SO:D,62,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SO)-D.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SP:A,58,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SP)-A.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SP:D,59,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SP)-D.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SR:A,55,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SR)-A.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,CA1:SR:D,56,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036-CA1(SR)-D.png,800234
"Varga C, Oijala M, Lish J, Szabo GG, Bezaire M, Marchionni I, Golshani P, Soltesz I",Functional fission of parvalbumin interneuron classes during fast network events,eLife,2014,25375253,4036,Original,97,Varga-Soltesz-2014-e04006-eLife-Fig5A-Cell4036.png,800234
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:All:A,49,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(All)-A.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:All:D,50,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(All)-D.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SLM:A,52,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SLM)-A.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SLM:D,53,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SLM)-D.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SO:A,61,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SO)-A.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SO:D,62,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SO)-D.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SP:A,58,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SP)-A.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SP:D,59,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SP)-D.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SR:A,55,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SR)-A.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,CA1:SR:D,56,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079-CA1(SR)-D.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,Original,97,Vida--2010-27-HippocampalMicrocircuits-Fig5B-Cell4079.png,800244
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:All:A,49,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(All)-A.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:All:D,50,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(All)-D.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SLM:A,52,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SLM)-A.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SLM:D,53,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SLM)-D.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SO:A,61,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SO)-A.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SO:D,62,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SO)-D.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SP:A,58,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SP)-A.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SP:D,59,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SP)-D.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SR:A,55,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SR)-A.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,CA1:SR:D,56,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028-CA1(SR)-D.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,Original,97,Vida--2010-27-HippocampalMicrocircuits-Fig6B-Cell4028.png,800354
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,CA1:All:A,49,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005-CA1(All)-A.png,800326
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,CA1:All:D,50,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005-CA1(All)-D.png,800326
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,CA1:SLM:A,52,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005-CA1(SLM)-A.png,800326
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,CA1:SLM:D,53,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005-CA1(SLM)-D.png,800326
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,CA1:SR:A,55,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005-CA1(SR)-A.png,800326
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,CA1:SR:D,56,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005-CA1(SR)-D.png,800326
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,Original,97,Vida--2010-27-HippocampalMicrocircuits-Fig6D-Cell4005.png,800326
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:All:A,16,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(All)-A.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:All:D,17,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(All)-D.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SL:A,25,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SL)-A.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SL:D,26,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SL)-D.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SLM:D,20,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SLM)-D.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SO:A,31,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SO)-A.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SO:D,32,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SO)-D.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SP:A,28,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SP)-A.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SP:D,29,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SP)-D.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SR:A,22,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SR)-A.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,CA3:SR:D,23,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-CA3(SR)-D.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,DG:H:A,13,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035-DG(H)-A.png,800148
"Vida I, Frotscher M",A hippocampal interneuron associated with the mossy fiber system,PNAS,2000,10655521,2035,Original,97,Vida-Frotscher-2000-1275-PNAS-Fig1A-Cell2035.png,800148
"Zemankovics R, Kali S, Paulsen O, Freund TF, Hajos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,CA1:All:A,49,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-Cell4039-CA1(All)-A.png,800298
"Zemankovics R, Kali S, Paulsen O, Freund TF, Hajos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,CA1:All:D,50,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-Cell4039-CA1(All)-D.png,800298
"Zemankovics R, Kali S, Paulsen O, Freund TF, Hajos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,CA1:SO:A,61,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-Cell4039-CA1(SO)-A.png,800298
"Zemankovics R, Kali S, Paulsen O, Freund TF, Hajos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,CA1:SO:D,62,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-Cell4039-CA1(SO)-D.png,800298
"Zemankovics R, Kali S, Paulsen O, Freund TF, Hajos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,CA1:SP:A,58,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-Cell4039-CA1(SP)-A.png,800298
